PID    COMMAND          %CPU TIME     #TH #WQ #PORTS MEM   PURG CMPRS PGRP  PPID  STATE    BOOSTS %CPU_ME %CPU_OTHRS UID FAULTS COW MSGSENT MSGRECV SYSBSD SYSMACH CSW  PAGEINS IDLEW POWER INSTRS CYCLES JETPRI USER                 #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
16458  actix_web_backen 656.5 01:58.05 10/8 0   21     5921K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5134   231 174     43      16860+ 493     181980+ 914     14    656.5 71081854372 16982364575 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 639.3 02:05.04 10/8 0   21     5921K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5134   231 174     43      16897+ 493     193938+ 914     14    639.3 69243304585 16647395504 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 649.4 02:12.19 10/8 0   21     5921K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5134   231 175+    43      17127+ 493     204433+ 914     14    649.4 72124934115 17050705076 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 646.0 02:19.41 10/8 0   21     6017K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5140+  231 175     43      17396+ 493     215141+ 914     14    646.0 71974739093 17198609482 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 651.6 02:26.50 10/8 0   21     6113K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5146+  231 175     43      17584+ 493     225564+ 914     14    651.6 71260884904 16890664219 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 653.2 02:33.60 10/8 0   21     6113K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5146   231 175     43      17781+ 493     235970+ 914     14    653.2 70311335238 16933197389 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 642.4 02:40.66 10/8 0   21     6193K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5151+  231 175     43      18154+ 493     246870+ 914     14    642.4 71456559085 16837747695 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 596.5 02:47.21 10/8 0   21     6193K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5151   231 175     43      18189+ 493     257165+ 914     14    596.5 65905752936 15663090845 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 594.4 02:53.79 10/8 0   21     6193K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5151   231 176+    43      18381+ 493     270692+ 914     14    594.4 66434255620 15720114083 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 623.0 03:00.77 10/8 0   21     6465K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5168+  231 176     43      18596+ 493     283950+ 914     14    623.0 69871579737 16633848163 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 606.3 03:07.54 10/8 0   21     6513K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5171+  231 176     43      18635+ 493     296784+ 914     14    606.3 67485874095 16154013737 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 589.2 03:14.14 10/8 0   21     6561K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5174+  231 176     43      18680+ 493     310718+ 914     14    589.2 66801108536 15731435145 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 602.7 03:20.71 10/8 0   21     6609K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5177+  231 176     43      18755+ 493     325280+ 914     14    602.7 64317038197 15615716544 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 592.0 03:27.38 10/8 0   21     6657K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5180+  231 176     43      18908+ 493     341146+ 914     14    592.0 66189083015 15882118573 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 555.2 03:33.66 10/8 0   21     6689K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5182+  231 177+    43      19362+ 493     354705+ 914     14    555.2 63589295728 14968795164 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 643.6 03:40.68 10/8 0   21     6689K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5182   231 177     43      19693+ 493     366800+ 914     14    643.6 69327291363 16761713208 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 628.0 03:47.56 10/8 0   21     6753K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5186+  231 177     43      19879+ 493     381305+ 914     14    628.0 69731730549 16372136147 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 555.7 03:53.78 10/8 0   21     6801K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5189+  231 177     43      19908+ 493     393553+ 914     14    555.7 61690355031 14846962677 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 594.7 04:00.48 10/8 0   21     6833K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5191+  231 177     43      19989+ 493     407639+ 914     14    594.7 66444690433 15948224234 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 640.6 04:07.66 10/8 0   21     6865K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5193+  231 177     43      20038+ 493     418669+ 914     14    640.6 72532637583 17129868133 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 592.7 04:14.24 10/8 0   21     6881K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5194+  231 177     43      20074+ 493     432047+ 914     14    592.7 65264848233 15705304962 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 608.8 04:21.05 10/8 0   21     6897K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5195+  231 178+    43      20226+ 493     442780+ 914     14    608.8 69820865596 16249751695 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 646.6 04:28.10 10/8 0   21     6897K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5195   231 178     43      20365+ 493     454440+ 914     14    646.6 68646337588 16787491585 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 625.9 04:35.03 10/8 0   21     6929K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5197+  231 178     43      20531+ 493     466705+ 914     14    625.9 70762574631 16533487386 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 580.4 04:41.47 10/8 0   21     6961K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5199+  231 178     43      20573+ 493     479797+ 914     14    580.4 64231946005 15367107600 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 615.6 04:48.14 10/8 0   21     6977K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5200+  231 178     43      21170+ 493     493883+ 914     14    615.6 66938264144 15907939799 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 623.3 04:54.94 10/8 0   21     7009K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5202+  231 178     43      21538+ 493     507049+ 914     14    623.3 67549708754 16190070959 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 666.9 05:02.20 10/8 0   21     7025K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5203+  231 179+    43      21568+ 493     519285+ 914     14    666.9 71575095717 17247946763 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 599.7 05:08.78 10/8 0   21     7041K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5204+  231 179     43      21601+ 493     530252+ 914     14    599.7 65426819855 15655712106 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 657.7 05:15.97 10/8 0   21     7057K+ 0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5205+  231 179     43      21643+ 493     541868+ 914     14    657.7 71272736781 17103830406 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 653.6 05:23.03 10/7 0   21     7057K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5205   231 179     43      21704+ 493     553345+ 914     14    653.6 70435237306 16823137791 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 508.2 05:28.54 10/5 0   21     7057K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5205   231 180+    43      21841+ 493     562031+ 914     14    508.2 58194989555 13331150371 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 487.9 05:33.85 10/5 0   21     7057K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5205   231 180     43      21948+ 493     568954+ 914     14    487.9 57854125840 12971770511 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 553.7 05:40.02 10/8 0   21     7057K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5205   231 180     43      22159+ 493     578830+ 914     14    553.7 63271193356 14808076976 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 643.4 05:47.02 10/5 0   21     7057K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5205   231 180     43      22347+ 493     589421+ 914     14    643.4 71136729570 16707681216 180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 242.6 05:49.66 10/1 0   21     7057K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5205   231 180     43      22436+ 493     592812+ 914     14    242.6 28105528269 6434579955  180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 346.3 05:53.42 10/7 0   21     7057K  0B   0B    16458 93052 running  *0[1]  0.00000 0.00000    501 5205   231 180     43      22556+ 493     598033+ 914     14    346.3 38407096447 9038372955  180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 330.1 05:57.13 10   0   21     7057K  0B   0B    16458 93052 sleeping *0[1]  0.00000 0.00000    501 5205   231 180     43      22793+ 493     603344+ 914     14    330.1 40454680082 9020395392  180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
16458  actix_web_backen 0.1   05:57.13 10   0   21     7057K  0B   0B    16458 93052 sleeping *0[1]  0.00000 0.00000    501 5205   231 180     43      22881+ 493     603391+ 914     14    0.1   1768724     4180562     180    jashdevendrajariwala N/A    N/A   N/A   N/A   N/A   N/A  
